% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=537399, Fri Oct 23 09:52:18 2020
1 9 -0.1681350819928464 -0.044837344271837797 0.025034850383662533 0.07373423216236066 0.8785792709030785 0.9458885324486898 0.9819915451557344 1.0019568264773446 1.0033294307839482 1.0275433555094156 1.141338327539556
2 18 -0.1681350819928464 -0.044837344271837797 0.025034850383662533 0.07373423216236066 0.8785792709030785 0.9458885324486898 0.9819915451557344 1.0019568264773446 1.0033294307839482 1.0275433555094156 1.141338327539556
3 27 -0.1681350819928464 -0.044837344271837797 0.025034850383662533 0.07373423216236066 0.8785792709030785 0.9458885324486898 0.9819915451557344 1.0019568264773446 1.0033294307839482 1.0275433555094156 1.141338327539556
4 36 -0.1681350819928464 -0.044837344271837797 0.025034850383662533 0.07373423216236066 0.8785792709030785 0.9458885324486898 0.9819915451557344 1.0019568264773446 1.0033294307839482 1.0275433555094156 1.141338327539556
5 45 -0.1681350819928464 -0.044837344271837797 0.025034850383662533 0.07373423216236066 0.8785792709030785 0.9458885324486898 0.9819915451557344 1.0019568264773446 1.0033294307839482 1.0275433555094156 1.141338327539556
6 54 -0.1681350819928464 -0.044837344271837797 0.025034850383662533 0.07373423216236066 0.8785792709030785 0.9458885324486898 0.9819915451557344 1.0019568264773446 1.0033294307839482 1.0275433555094156 1.141338327539556
7 63 -0.1681350819928464 -0.044837344271837797 0.025034850383662533 0.07373423216236066 0.8785792709030785 0.9458885324486898 0.9819915451557344 1.0019568264773446 1.0033294307839482 1.0275433555094156 1.141338327539556
8 72 -0.25047332665168587 -0.13020736461598476 0.026816393296315043 0.22657264872059313 0.7819478321628478 0.8683109925454313 0.9383096678823375 0.975984203177172 1.0106189318787264 1.1064147645576425 1.2474450503348462
9 81 -0.25047332665168587 -0.13020736461598476 0.026816393296315043 0.22657264872059313 0.7819478321628478 0.8683109925454313 0.9383096678823375 0.975984203177172 1.0106189318787264 1.1064147645576425 1.2474450503348462
10 90 -0.25047332665168587 -0.13020736461598476 0.026816393296315043 0.22657264872059313 0.7819478321628478 0.8683109925454313 0.9383096678823375 0.975984203177172 1.0106189318787264 1.1064147645576425 1.2474450503348462
11 99 -0.25047332665168587 -0.13020736461598476 0.026816393296315043 0.22657264872059313 0.7819478321628478 0.8683109925454313 0.9383096678823375 0.975984203177172 1.0106189318787264 1.1064147645576425 1.2474450503348462
12 108 -0.25047332665168587 -0.13020736461598476 0.026816393296315043 0.22657264872059313 0.7819478321628478 0.8683109925454313 0.9383096678823375 0.975984203177172 1.0106189318787264 1.1064147645576425 1.2474450503348462
13 117 -0.25047332665168587 -0.13020736461598476 0.026816393296315043 0.22657264872059313 0.7819478321628478 0.8683109925454313 0.9383096678823375 0.975984203177172 1.0106189318787264 1.1064147645576425 1.2474450503348462
14 126 -0.25047332665168587 -0.13020736461598476 0.026816393296315043 0.22657264872059313 0.7819478321628478 0.8683109925454313 0.9383096678823375 0.975984203177172 1.0106189318787264 1.1064147645576425 1.2474450503348462
15 135 -0.2756235384554739 -0.1282051332058746 0.03947990651953275 0.2425890565815843 0.755674200258867 0.8030624373057128 0.8837886383285666 0.9822194744862589 1.0703628443576645 1.1526898158226877 1.2505356218317947
16 144 -0.2756235384554739 -0.1282051332058746 0.03947990651953275 0.2425890565815843 0.755674200258867 0.8030624373057128 0.8837886383285666 0.9822194744862589 1.0703628443576645 1.1526898158226877 1.2505356218317947
17 153 -0.2756235384554739 -0.1282051332058746 0.03947990651953275 0.2425890565815843 0.755674200258867 0.8030624373057128 0.8837886383285666 0.9822194744862589 1.0703628443576645 1.1526898158226877 1.2505356218317947
18 162 -0.2756235384554739 -0.1282051332058746 0.03947990651953275 0.2425890565815843 0.755674200258867 0.8030624373057128 0.8837886383285666 0.9822194744862589 1.0703628443576645 1.1526898158226877 1.2505356218317947
19 171 -0.2756235384554739 -0.1282051332058746 0.03947990651953275 0.2425890565815843 0.755674200258867 0.8030624373057128 0.8837886383285666 0.9822194744862589 1.0703628443576645 1.1526898158226877 1.2505356218317947
20 180 -0.2756235384554739 -0.1282051332058746 0.03947990651953275 0.2425890565815843 0.755674200258867 0.8030624373057128 0.8837886383285666 0.9822194744862589 1.0703628443576645 1.1526898158226877 1.2505356218317947
21 189 -0.2756235384554739 -0.1282051332058746 0.03947990651953275 0.2425890565815843 0.755674200258867 0.8030624373057128 0.8837886383285666 0.9822194744862589 1.0703628443576645 1.1526898158226877 1.2505356218317947
22 198 -0.34979912832972293 -0.18345059967518132 0.08368827358959433 0.2896144882100993 0.6751993824999107 0.7905202621195055 0.8776128722431473 0.9713596353459948 0.9978899871283442 1.169272839999503 1.3573710670160777
23 207 -0.34979912832972293 -0.18345059967518132 0.08368827358959433 0.2896144882100993 0.6751993824999107 0.7905202621195055 0.8776128722431473 0.9713596353459948 0.9978899871283442 1.169272839999503 1.3573710670160777
24 216 -0.34979912832972293 -0.18345059967518132 0.08368827358959433 0.2896144882100993 0.6751993824999107 0.7905202621195055 0.8776128722431473 0.9713596353459948 0.9978899871283442 1.169272839999503 1.3573710670160777
25 225 -0.34979912832972293 -0.18345059967518132 0.08368827358959433 0.2896144882100993 0.6751993824999107 0.7905202621195055 0.8776128722431473 0.9713596353459948 0.9978899871283442 1.169272839999503 1.3573710670160777
26 234 -0.34979912832972293 -0.18345059967518132 0.08368827358959433 0.2896144882100993 0.6751993824999107 0.7905202621195055 0.8776128722431473 0.9713596353459948 0.9978899871283442 1.169272839999503 1.3573710670160777
27 243 -0.34979912832972293 -0.18345059967518132 0.08368827358959433 0.2896144882100993 0.6751993824999107 0.7905202621195055 0.8776128722431473 0.9713596353459948 0.9978899871283442 1.169272839999503 1.3573710670160777
28 252 -0.34979912832972293 -0.18345059967518132 0.08368827358959433 0.2896144882100993 0.6751993824999107 0.7905202621195055 0.8776128722431473 0.9713596353459948 0.9978899871283442 1.169272839999503 1.3573710670160777
29 261 -0.3789016065694275 -0.13363156100896845 0.08184272793744952 0.418726159203489 0.6580560331243246 0.7270954693850699 0.8428265666730442 0.9281462729206003 1.0741564475011092 1.1753081575344442 1.3897197456202794
