% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=537399, Fri Oct 23 09:52:18 2020, <python>{}</python>
1 9 0.5058247031564562 0 0 0.5077309545796843 0.5113740616091133 0.497220627639528 0.5286801942198527 0.5036855592379075 0.49709937591814685 0.5140159721427332
2 18 0.5068511838142845 0 0 0.5094177459960254 0.5156431675288946 0.49752656400249434 0.5332010649118574 0.5005757240234646 0.4869607783903185 0.4786135872629202
3 27 0.5233429761453382 0 0 0.5260148799888789 0.5064637713599962 0.5291824340222455 0.5593682175789337 0.5119862019091761 0.5047378313256531 0.47981366506161416
4 36 0.47964635225138014 0 0 0.4826507377536086 0.4600615650283116 0.4512182799615514 0.5100805275225653 0.45143891564815714 0.4547006601063717 0.44095288465955684
5 45 0.4318864864042051 0 0 0.4053591669089201 0.4137549862113555 0.3973934771789453 0.4398032952351069 0.40794961103581645 0.40844607683125983 0.39285263127808234
6 54 0.39424867027701466 0 0 0.37255276485839367 0.3685214016788037 0.3484065969498819 0.37452476727248163 0.3774214694863947 0.36600853465510763 0.3603628779588759
7 63 0.34835750825602796 0 0 0.3338932897513718 0.3157657365950435 0.3042166543771875 0.32709181662323333 0.3181380299894045 0.32081693401456435 0.3065694658765876
8 72 0.32916997717024377 0 0 0.3208199666773473 0.2963324302728874 0.28708788484004016 0.30783586755646636 0.29750002140552123 0.3014445331486903 0.28647833750362023
9 81 0.33285293755274364 0 0 0.34356405541237633 0.3041038005226259 0.29385615821340466 0.31284250537247954 0.3073694995645643 0.29078144198480244 0.27226300224539574
10 90 0.3164490785663459 0 0 0.3209300748909643 0.2936730339114172 0.284433974560723 0.29777404178944655 0.2846786015062384 0.26213034014635567 0.2553127221106998
11 99 0.30628250050976585 0 0 0.3074387925498319 0.2843626324383936 0.27511393828927744 0.27797464831081087 0.2758479887663809 0.24838627994668536 0.24761911823923538
12 108 0.28677256644171245 0 0 0.29730839053800134 0.26565073133347966 0.24935665527104217 0.2582664546338718 0.25211609541133795 0.22665095586456735 0.22031281704031958
13 117 0.25900273274477564 0 0 0.25965162007274956 0.23912855857018647 0.2089560094767464 0.2320135325551831 0.23256474775212976 0.2058981013951647 0.20207955833290198
14 126 0.23189290416241462 0 0 0.22231553467466367 0.2080044811446409 0.17880340713854015 0.2099200438429494 0.21197054522355788 0.17976413960513438 0.18504945901405445
15 135 0.20855336559018198 0 0 0.1991854172363807 0.18516229351299412 0.15985403399903644 0.18316056993587806 0.18964707701867628 0.16341884583333863 0.15832711715042927
16 144 0.18774502964146908 0 0 0.18339162422531707 0.1619048361983048 0.14571839164222872 0.16411829200855105 0.1607959864424951 0.14970064298336475 0.14477846172555808
17 153 0.17253161176121531 0 0 0.16421971980962669 0.14874521124944184 0.13347465963651434 0.14534559876273956 0.14757924601874758 0.13931687883971175 0.13275622686296326
18 162 0.16546031982458376 0 0 0.1508270678030255 0.14982315292667897 0.12478960023289008 0.13707639335683083 0.13741987853085938 0.1309816312029678 0.12506875042770393
19 171 0.17375155360802083 0 0 0.15561631647471605 0.15998939347326047 0.12961353427670336 0.14048841331411896 0.1431653156348924 0.1322860824727277 0.1297062108344301
20 180 0.1602841377809051 0 0 0.13646164674490188 0.1467560260344678 0.11848672879215578 0.1306647828031075 0.12543422608430776 0.11920041895800745 0.12133265488427142
21 189 0.1830243386318788 0 0 0.14993933368026802 0.17077761395149435 0.15147911506238307 0.16639203916373177 0.14430346542352135 0.13184192219579274 0.13114076439756778
22 198 0.20851369702336017 0 0 0.16756227588509612 0.1947358339522454 0.1826782303668533 0.19208731456584957 0.16423642075523648 0.1505143019185042 0.14831727297191613
23 207 0.19014499861478815 0 0 0.1504779247764906 0.17437049187627826 0.1677156225254741 0.17233715675819292 0.14487840724539924 0.1337959306093685 0.13714038120464014
24 216 0.18365478455529693 0 0 0.14183127537387324 0.16511773112643782 0.15677223720994082 0.15451918962039946 0.14941833067013696 0.12943521356800095 0.13000777808451894
25 225 0.16036545567434357 0 0 0.12063598590644158 0.14540076468208504 0.13728651169759926 0.13124092721752798 0.13212485585084285 0.10939569728594445 0.10777601654334747
26 234 0.145799379703488 0 0 0.11058595463304152 0.13031219976037473 0.1258487108395063 0.11686884242141961 0.122513272608508 0.09111038989612684 0.09720419619883791
27 243 0.13386085402341188 0 0 0.09971873951913418 0.11663507563394958 0.11603114418086798 0.10477851726224105 0.1109599908031493 0.08368243607323227 0.0869914670661917
28 252 0.12497986041425471 0 0 0.09225939714354689 0.10808371257608451 0.10612951111626827 0.09748233693071415 0.10322774110270223 0.07664809758522695 0.08013514915972474
29 261 0.1138926668825939 0 0 0.08408422768923533 0.09763212295589996 0.09673421887351441 0.08849412963266913 0.09013781737399558 0.0667716417898734 0.07277511936868014
30 270 0.11363416598983649 0 0 0.08276403954176857 0.097926507613343 0.09546685771024109 0.08813223636983494 0.08760206387207031 0.06766611400964198 0.0721037893765589
31 279 0.12319866618745187 0 0 0.09121256878076348 0.10585204327011959 0.10501165308251846 0.09917890307675295 0.08861930904979688 0.07323455094117896 0.08091252769910037
32 288 0.1218930920942954 0 0 0.08928574439145658 0.10295250836093686 0.10406255161747135 0.09321994493794598 0.08732473594091526 0.07168159496570775 0.0805198522666185
33 297 0.1211551492773929 0 0 0.0848588467536307 0.10408044649012999 0.0969160197959879 0.09261719421007164 0.08977096025746237 0.07098090150702879 0.07722384658400712
34 306 0.13370736533719654 0 0 0.09354035461888699 0.12648883646645936 0.10712773121517696 0.1027779592021998 0.10216824385514303 0.08055656373950625 0.07926824399939245
35 315 0.12126324688227529 0 0 0.08531910176201796 0.10771217464518881 0.0966930976196675 0.09075900149204423 0.09320763892768308 0.07360399831760733 0.07297625533502804
36 324 0.11109328072364871 0 0 0.07792375562482878 0.09442309376150033 0.09316064956361622 0.0822278145366101 0.0861406090995147 0.06366388534817144 0.0649224880581171
37 333 0.106042624736249 0 0 0.0766796034861133 0.08747876391016762 0.08798557487489997 0.07782748306866527 0.0818123874848406 0.060201950021566926 0.0619385256623243
